NoteNumber	EmployeeNumber	LocationType	LocationCode	GrossPay	Deductions	NetPay	ActualGrossPay	DesignationCode	Servicetype	EmployeeType	ServiceStatus	CentreCode	TotalPaidDays	LastPayAbsentDays	TotalWorkedDays	isPaid	ActualPaidDays	ActualNet	Arrers	ArrersPaid	EffectiveFrom	EmpDays	SPPEDays	SPPEPdays	WagePaymentNNO	WagePaymentNoteNo	PaymentPeriodDays	DaysAbsent	DayString	RollerBidi	PackerGoodBags	packerGoodBidis	PackerChatBags	PackerChatBidis
200001-EPC-20070201-00007	88	2	8	1498.00	139.00	1359.00	1498.00	57	3	1	4	8	15.32	0.00	12.00	0	15.32	1359.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	17	816000	3	108000
200001-EPC-20070201-00007	1859	2	8	1550.00	144.00	1406.00	1550.00	57	3	1	4	8	15.69	0.00	12.00	0	15.69	1406.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	20	960000	1	36000
200001-EPC-20070201-00007	3669	2	8	1414.00	131.00	1283.00	1414.00	57	3	1	4	8	14.40	0.00	12.00	0	14.40	1283.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	17	816000	2	72000
200001-EPC-20070201-00007	23509	2	8	0.00	0.00	0.00	0.00	57	3	1	4	8	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00007	39462	2	8	1562.00	145.00	1417.00	1562.00	57	3	1	4	8	15.88	0.00	12.00	0	15.88	1417.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	19	912000	2	72000
200001-EPC-20070201-00007	44480	2	8	1331.00	124.00	1207.00	1331.00	57	3	1	4	8	13.48	0.00	11.00	0	13.48	1207.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	17	816000	1	36000
200001-EPC-20070201-00007	44481	2	8	1498.00	139.00	1359.00	1498.00	57	3	1	4	8	15.32	0.00	12.00	0	15.32	1359.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	17	816000	3	108000
200001-EPC-20070201-00007	44482	2	8	0.00	0.00	0.00	0.00	57	3	1	4	8	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00007	57901	2	8	0.00	0.00	0.00	0.00	57	3	1	4	8	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00007	57903	2	8	1562.00	145.00	1417.00	1562.00	57	3	1	4	8	15.88	0.00	12.00	0	15.88	1417.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	19	912000	2	72000
200001-EPC-20070201-00007	67738	2	8	0.00	0.00	0.00	0.00	57	3	1	4	8	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00007	67739	2	8	1037.00	96.00	941.00	1037.00	57	3	1	4	8	10.52	0.00	9.00	0	10.52	941.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	13	624000	1	36000
200001-EPC-20070201-00007	73416	2	8	1404.00	130.00	1274.00	1404.00	57	3	1	4	8	14.22	0.00	11.00	0	14.22	1274.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	18	864000	1	36000
200001-EPC-20070201-00007	73417	2	8	0.00	0.00	0.00	0.00	57	3	1	4	8	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00007	74364	2	8	4097.00	0.00	4097.00	4097.00	57	3	1	2	8	31.00	0.00	11.00	0	31.00	4097.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	49	2352000	6	216000
200001-EPC-20070201-00008	4738	2	9	0.00	0.00	0.00	0.00	57	3	1	4	9	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00008	5999	2	9	1173.00	109.00	1064.00	1173.00	57	3	1	4	9	11.82	0.00	10.00	0	11.82	1064.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	16	768000	0	0
200001-EPC-20070201-00008	44484	2	9	1100.00	102.00	998.00	1100.00	57	3	1	4	9	11.08	0.00	9.00	0	11.08	998.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	15	720000	0	0
200001-EPC-20070201-00008	44488	2	9	1185.00	110.00	1075.00	1185.00	57	3	1	4	9	12.00	0.00	9.00	0	12.00	1075.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	15	720000	1	36000
200001-EPC-20070201-00008	44489	2	9	1247.00	116.00	1131.00	1247.00	57	3	1	4	9	12.55	0.00	10.00	0	12.55	1131.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	17	816000	0	0
200001-EPC-20070201-00008	44490	2	9	1247.00	116.00	1131.00	1247.00	57	3	1	4	9	12.55	0.00	9.00	0	12.55	1131.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	17	816000	0	0
200001-EPC-20070201-00008	57984	2	9	0.00	0.00	0.00	0.00	57	3	1	4	9	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00008	70154	2	9	3300.00	0.00	3300.00	3300.00	57	3	1	2	9	31.00	0.00	10.00	0	31.00	3300.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	45	2160000	0	0
200001-EPC-20070201-00008	74303	2	9	2253.00	0.00	2253.00	2253.00	57	3	1	2	9	23.08	0.00	10.00	0	23.08	2253.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	25	1200000	5	180000
200001-EPC-20070201-00008	74363	2	9	2619.00	0.00	2619.00	2619.00	57	3	1	2	9	27.32	0.00	10.00	0	27.32	2619.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	22	1056000	12	432000
200001-EPC-20070201-00008	76143	2	9	2775.00	0.00	2775.00	2775.00	57	3	1	2	9	28.43	0.00	10.00	0	28.43	2775.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	31	1488000	6	216000
200001-EPC-20070201-00008	336717	2	9	2200.00	0.00	2200.00	2200.00	57	3	1	2	9	22.15	0.00	10.00	0	22.15	2200.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	30	1440000	0	0
200001-EPC-20070201-00008	336979	2	9	0.00	0.00	0.00	0.00	57	3	1	2	9	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00009	4735	2	10	0.00	0.00	0.00	0.00	57	3	1	4	10	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00009	4737	2	10	1394.00	129.00	1265.00	1394.00	57	3	1	4	10	14.03	0.00	14.00	0	14.03	1265.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	19	912000	0	0
200001-EPC-20070201-00009	28207	2	10	1173.00	109.00	1064.00	1173.00	57	3	1	4	10	11.82	0.00	11.00	0	11.82	1064.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	16	768000	0	0
200001-EPC-20070201-00009	28208	2	10	0.00	0.00	0.00	0.00	57	3	1	4	10	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00009	32854	2	10	0.00	0.00	0.00	0.00	57	3	1	4	10	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00009	32855	2	10	881.00	82.00	799.00	881.00	57	3	1	4	10	8.86	0.00	9.00	0	8.86	799.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	12	576000	0	0
200001-EPC-20070201-00009	38899	2	10	1320.00	123.00	1197.00	1320.00	57	3	1	4	10	13.29	0.00	13.00	0	13.29	1197.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	18	864000	0	0
200001-EPC-20070201-00009	44546	2	10	1541.00	143.00	1398.00	1541.00	57	3	1	4	10	15.51	0.00	13.00	0	15.51	1398.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	21	1008000	0	0
200001-EPC-20070201-00009	44567	2	10	1394.00	129.00	1265.00	1394.00	57	3	1	4	10	14.03	0.00	13.00	0	14.03	1265.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	19	912000	0	0
200001-EPC-20070201-00009	44569	2	10	1394.00	129.00	1265.00	1394.00	57	3	1	4	10	14.03	0.00	13.00	0	14.03	1265.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	19	912000	0	0
200001-EPC-20070201-00009	64171	2	10	1247.00	116.00	1131.00	1247.00	57	3	1	4	10	12.55	0.00	12.00	0	12.55	1131.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	17	816000	0	0
200001-EPC-20070201-00009	64172	2	10	0.00	0.00	0.00	0.00	57	3	1	4	10	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00009	73628	2	10	2326.00	0.00	2326.00	2326.00	57	3	1	2	10	23.82	0.00	12.00	0	23.82	2326.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	26	1248000	5	180000
200001-EPC-20070201-00009	74394	2	10	2452.00	0.00	2452.00	2452.00	57	3	1	2	10	25.48	0.00	13.00	0	25.48	2452.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	22	1056000	10	360000
200001-EPC-20070201-00009	333531	2	10	0.00	0.00	0.00	0.00	57	3	1	2	10	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00009	336885	2	10	2337.00	0.00	2337.00	2337.00	57	3	1	2	10	24.00	0.00	14.00	0	24.00	2337.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	25	1200000	6	216000
200001-EPC-20070201-00009	336980	2	10	2315.00	0.00	2315.00	2315.00	57	3	1	2	10	23.63	0.00	14.00	0	23.63	2315.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	27	1296000	4	144000
200001-EPC-20070201-00010	1881	2	11	624.00	58.00	566.00	624.00	57	3	1	4	11	6.28	0.00	7.00	0	6.28	566.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	9	408000	0	0
200001-EPC-20070201-00010	1882	2	11	1220.00	113.00	1107.00	1220.00	57	3	1	4	11	12.37	0.00	11.00	0	12.37	1107.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	17	744000	1	36000
200001-EPC-20070201-00010	1883	2	11	715.00	66.00	649.00	715.00	57	3	1	4	11	7.20	0.00	8.00	0	7.20	649.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	11	468000	0	0
200001-EPC-20070201-00010	5966	2	11	0.00	0.00	0.00	0.00	57	3	1	4	11	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00010	57905	2	11	1194.00	111.00	1083.00	1194.00	57	3	1	4	11	12.09	0.00	10.00	0	12.09	1083.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	16	708000	2	54000
200001-EPC-20070201-00010	57910	2	11	1029.00	96.00	933.00	1029.00	57	3	1	4	11	10.52	0.00	9.00	0	10.52	933.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	13	564000	2	72000
200001-EPC-20070201-00010	57988	2	11	1175.00	109.00	1066.00	1175.00	57	3	1	4	11	11.91	0.00	11.00	0	11.91	1066.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	16	696000	2	54000
200001-EPC-20070201-00010	57989	2	11	800.00	74.00	726.00	800.00	57	3	1	4	11	8.12	0.00	9.00	0	8.12	726.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	10	432000	3	72000
200001-EPC-20070201-00010	64173	2	11	403.00	37.00	366.00	403.00	57	3	1	4	11	4.06	0.00	4.00	0	4.06	366.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	6	264000	0	0
200001-EPC-20070201-00010	64174	2	11	834.00	77.00	757.00	834.00	57	3	1	4	11	8.49	0.00	8.00	0	8.49	757.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	11	492000	1	36000
200001-EPC-20070201-00010	70150	2	11	2147.00	0.00	2147.00	2147.00	57	3	1	2	11	21.78	0.00	9.00	0	21.78	2147.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	28	1260000	4	108000
200001-EPC-20070201-00010	70160	2	11	1248.00	116.00	1132.00	1248.00	57	3	1	4	11	12.65	0.00	11.00	0	12.65	1132.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	17	744000	2	54000
200001-EPC-20070201-00010	70161	2	11	1076.00	100.00	976.00	1076.00	57	3	1	4	11	10.89	0.00	10.00	0	10.89	976.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	14	612000	3	72000
200001-EPC-20070201-00010	72407	2	11	1194.00	111.00	1083.00	1194.00	57	3	1	4	11	12.09	0.00	12.00	0	12.09	1083.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	16	708000	2	54000
200001-EPC-20070201-00011	10235	2	17	2683.00	249.00	2434.00	2683.00	57	3	1	4	17	27.32	0.00	20.00	0	27.32	2434.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	32	1536000	4	144000
200001-EPC-20070201-00011	29833	2	17	2683.00	249.00	2434.00	2683.00	57	3	1	4	17	27.32	0.00	21.00	0	27.32	2434.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	32	1536000	4	144000
200001-EPC-20070201-00011	40961	2	17	597.00	55.00	542.00	597.00	57	3	1	4	17	6.09	0.00	6.00	0	6.09	542.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	7	336000	1	36000
200001-EPC-20070201-00011	44493	2	17	2524.00	234.00	2290.00	2524.00	57	3	1	4	17	25.66	0.00	19.00	0	25.66	2290.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	31	1488000	3	108000
200001-EPC-20070201-00011	44494	2	17	0.00	0.00	0.00	0.00	57	3	1	4	17	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00011	44496	2	17	0.00	0.00	0.00	0.00	57	3	1	4	17	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00011	57906	2	17	2672.00	248.00	2424.00	2672.00	57	3	1	4	17	27.14	0.00	19.00	0	27.14	2424.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	33	1584000	3	108000
200001-EPC-20070201-00011	57908	2	17	0.00	0.00	0.00	0.00	57	3	1	4	17	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00011	63245	2	17	1875.00	174.00	1701.00	1875.00	57	3	1	4	17	19.20	0.00	14.00	0	19.20	1701.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	21	1008000	4	144000
200001-EPC-20070201-00011	64176	2	17	2315.00	215.00	2100.00	2315.00	57	3	1	4	17	23.63	0.00	18.00	0	23.63	2100.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	27	1296000	4	144000
200001-EPC-20070201-00011	67713	2	17	0.00	0.00	0.00	0.00	57	3	1	4	17	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00011	70162	2	17	2441.00	227.00	2214.00	2441.00	57	3	1	4	17	24.74	0.00	18.00	0	24.74	2214.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	31	1488000	2	72000
200001-EPC-20070201-00011	70163	2	17	0.00	0.00	0.00	0.00	57	3	1	4	17	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00011	70402	2	17	1698.00	158.00	1540.00	1698.00	57	3	1	4	17	17.17	0.00	13.00	0	17.17	1540.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	22	1056000	1	36000
200001-EPC-20070201-00011	72356	2	17	0.00	0.00	0.00	0.00	57	3	1	4	17	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00011	76236	2	17	2523.00	0.00	2523.00	2523.00	57	3	1	2	17	25.48	0.00	9.00	0	25.48	2523.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	42	1596000	1	36000
200001-EPC-20070201-00011	76300	2	17	1816.00	0.00	1816.00	1816.00	57	3	1	2	17	18.28	0.00	10.00	0	18.28	1816.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	31	1188000	0	0
200001-EPC-20070201-00011	337001	2	17	7934.00	0.00	7934.00	7934.00	57	3	1	2	17	31.00	0.00	14.00	0	31.00	7934.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	122	4704000	23	450000
200001-EPC-20070201-00012	3677	2	18	2200.00	204.00	1996.00	2200.00	57	3	1	4	18	22.15	0.00	19.00	0	22.15	1996.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	30	1440000	0	0
200001-EPC-20070201-00012	3683	2	18	0.00	0.00	0.00	0.00	57	3	1	4	18	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00012	3685	2	18	0.00	0.00	0.00	0.00	57	3	1	4	18	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00012	10381	2	18	1833.00	170.00	1663.00	1833.00	57	3	1	4	18	18.46	0.00	19.00	0	18.46	1663.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	25	1200000	0	0
200001-EPC-20070201-00012	14112	2	18	2274.00	211.00	2063.00	2274.00	57	3	1	4	18	22.89	0.00	19.00	0	22.89	2063.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	31	1488000	0	0
200001-EPC-20070201-00012	14114	2	18	2274.00	211.00	2063.00	2274.00	57	3	1	4	18	22.89	0.00	19.00	0	22.89	2063.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	31	1488000	0	0
200001-EPC-20070201-00012	44551	2	18	2200.00	204.00	1996.00	2200.00	57	3	1	4	18	22.15	0.00	20.00	0	22.15	1996.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	30	1440000	0	0
200001-EPC-20070201-00012	57911	2	18	1907.00	177.00	1730.00	1907.00	57	3	1	4	18	19.20	0.00	19.00	0	19.20	1730.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	26	1248000	0	0
200001-EPC-20070201-00012	57912	2	18	0.00	0.00	0.00	0.00	57	3	1	4	18	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00012	57973	2	18	1833.00	170.00	1663.00	1833.00	57	3	1	4	18	18.46	0.00	19.00	0	18.46	1663.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	25	1200000	0	0
200001-EPC-20070201-00012	57974	2	18	0.00	0.00	0.00	0.00	57	3	1	4	18	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00012	57975	2	18	0.00	0.00	0.00	0.00	57	3	1	4	18	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00012	74305	2	18	4230.00	0.00	4230.00	4230.00	57	3	1	2	18	31.00	0.00	20.00	0	31.00	4230.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	42	1872000	18	852000
200001-EPC-20070201-00012	74404	2	18	4614.00	0.00	4614.00	4614.00	57	3	1	2	18	31.00	0.00	20.00	0	31.00	4614.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	54	2412000	12	576000
200001-EPC-20070201-00012	337009	2	18	0.00	0.00	0.00	0.00	57	3	1	2	18	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00013	44498	2	19	55.00	5.00	50.00	55.00	57	3	1	4	19	0.55	0.00	1.00	0	0.55	50.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	1	36000	0	0
200001-EPC-20070201-00013	44500	2	19	1138.00	106.00	1032.00	1138.00	57	3	1	4	19	11.54	0.00	10.00	0	11.54	1032.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	14	672000	2	54000
200001-EPC-20070201-00013	44553	2	19	0.00	0.00	0.00	0.00	57	3	1	4	19	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00013	44557	2	19	0.00	0.00	0.00	0.00	57	3	1	4	19	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00013	57913	2	19	0.00	0.00	0.00	0.00	57	3	1	4	19	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00013	57979	2	19	0.00	0.00	0.00	0.00	57	3	1	4	19	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00013	57980	2	19	0.00	0.00	0.00	0.00	57	3	1	4	19	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00013	57982	2	19	890.00	83.00	807.00	890.00	57	3	1	4	19	9.05	0.00	7.00	0	9.05	807.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	11	528000	1	36000
200001-EPC-20070201-00013	67671	2	19	817.00	76.00	741.00	817.00	57	3	1	4	19	8.31	0.00	6.00	0	8.31	741.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	10	480000	1	36000
200001-EPC-20070201-00013	67734	2	19	0.00	0.00	0.00	0.00	57	3	1	4	19	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00013	70151	2	19	0.00	0.00	0.00	0.00	57	3	1	2	19	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00013	72347	2	19	0.00	0.00	0.00	0.00	57	3	1	4	19	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00013	72797	2	19	1173.00	109.00	1064.00	1173.00	57	3	1	4	19	11.82	0.00	9.00	0	11.82	1064.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	16	768000	0	0
200001-EPC-20070201-00013	73412	2	19	0.00	0.00	0.00	0.00	57	3	1	4	19	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00013	73413	2	19	0.00	0.00	0.00	0.00	57	3	1	4	19	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00013	73420	2	19	0.00	0.00	0.00	0.00	57	3	1	4	19	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00013	73421	2	19	0.00	0.00	0.00	0.00	57	3	1	4	19	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
200001-EPC-20070201-00013	73481	2	19	0.00	0.00	0.00	0.00	57	3	1	4	19	0.00	0.00	0.00	0	0.00	0.00	0.00	0	NULL	31.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	0	0	0	0	0
